CustomerAlternateKey	FirstPurchase	First	Middle	Last	Email	Phone	Line1	Line2	City	StateProvince	Country	MaritalStatus	Gender	YearlyIncome	TotalChildren	NumberChildrenAtHome	Education	Occupation	HouseOwnerFlag	NumberCarsOwned	CommuteDistance	Region	Age
AW00019288	2007-05-31	Candice		Wang	candice9@adventure-works.com	1 (11) 500 555-0135	Carlsplatz 2		München	HH	DE	M	F	30000	3	0	Bachelors	Clerical	1	0	0-1 Miles	Europe	59
AW00019289	2007-05-30	Johnathan		Patel	johnathan4@adventure-works.com	1 (11) 500 555-0197	Heiderplatz 662		Saarbrücken	SL	DE	M	M	30000	3	0	Bachelors	Clerical	1	0	0-1 Miles	Europe	59
AW00019290	2006-09-29	Sergio	J	Prasad	sergio10@adventure-works.com	1 (11) 500 555-0183	8186 Geary		West Sussex	ENG	GB	S	M	30000	1	0	Bachelors	Clerical	1	0	0-1 Miles	Europe	60
AW00019291	2007-09-11	Colleen		Wu	colleen7@adventure-works.com	1 (11) 500 555-0115	8031 Danesta Dr.		West Sussex	ENG	GB	S	F	10000	2	2	High School	Manual	1	0	0-1 Miles	Europe	47
AW00019292	2006-11-18	Micah		Lin	micah18@adventure-works.com	1 (11) 500 555-0160	88, place de la République		Paris	75	FR	M	M	30000	0	0	Bachelors	Clerical	1	0	0-1 Miles	Europe	47
AW00019293	2006-12-25	Chloe	O	Watson	chloe62@adventure-works.com	1 (11) 500 555-0117	155, rue de Bas Marin		Saint Germain en Laye	78	FR	M	F	30000	0	0	Bachelors	Clerical	1	0	0-1 Miles	Europe	48
AW00019294	2007-05-13	Stanley	R	Garcia	stanley16@adventure-works.com	1 (11) 500 555-0156	Heideweg 1442		Werne	NW	DE	M	M	30000	0	0	Bachelors	Clerical	1	0	0-1 Miles	Europe	48
AW00019295	2006-12-13	Katelyn		Green	katelyn38@adventure-works.com	1 (11) 500 555-0111	1, rue de Maubeuge		Metz	57	FR	S	F	10000	2	2	High School	Manual	1	1	0-1 Miles	Europe	49
AW00019296	2006-12-16	Jake		Zheng	jake17@adventure-works.com	1 (11) 500 555-0145	33, rue du Puits Dixme		Paris	75	FR	S	M	20000	0	0	Partial College	Manual	0	1	2-5 Miles	Europe	49
AW00019297	2006-12-03	Cedric	L	Xie	cedric25@adventure-works.com	1 (11) 500 555-0146	776, avenue du Président-Kennedy		Les Ulis	91	FR	S	M	30000	0	0	Bachelors	Clerical	1	0	0-1 Miles	Europe	49
AW00019298	2007-05-31	Priscilla		Andersen	priscilla11@adventure-works.com	1 (11) 500 555-0121	Hans-Rosenthal-Platz 426		Hof	BY	DE	S	F	50000	0	0	Graduate Degree	Skilled Manual	1	0	0-1 Miles	Europe	49
AW00019299	2006-09-09	Carrie	G	Browning	carrie14@adventure-works.com	1 (11) 500 555-0141	9010 Longview Road		Berkshire	ENG	GB	M	F	50000	0	0	Graduate Degree	Skilled Manual	1	0	0-1 Miles	Europe	49
AW00019300	2008-03-13	Clarence		Hu	clarence13@adventure-works.com	1 (11) 500 555-0185	Erlenweg 7774		München	HE	DE	M	M	10000	3	0	Partial College	Manual	0	2	0-1 Miles	Europe	66
AW00019301	2006-09-03	Jamie	J	Liu	jamie6@adventure-works.com	1 (11) 500 555-0176	7041 Notre Dame Avenue		Cambridge	ENG	GB	M	F	20000	2	0	Partial College	Manual	1	1	2-5 Miles	Europe	66
AW00019302	2006-10-19	Brad	D	Xie	brad3@adventure-works.com	1 (11) 500 555-0115	1984 Village Pl.		Birmingham	ENG	GB	S	M	10000	3	0	Partial College	Manual	1	2	0-1 Miles	Europe	67
AW00019303	2008-07-14	Sylvia	N.	Spencer	sylvia1@adventure-works.com	173-555-0100	52, rue Malar		Saint Germain en Laye	78	FR	M	M	10000	3	0	High School	Manual	0	2	0-1 Miles	Europe	67
AW00019304	2008-07-17	Sara	I	Nelson	sara35@adventure-works.com	1 (11) 500 555-0175	3524 Ruth Drive		Werne	NW	DE	S	F	10000	2	1	High School	Manual	1	2	0-1 Miles	Europe	65
AW00019305	2006-10-20	Gabriella	M	Young	gabriella41@adventure-works.com	1 (11) 500 555-0174	880 South St.		Billericay	ENG	GB	S	F	10000	2	2	High School	Manual	1	1	0-1 Miles	Europe	50
AW00019306	2008-01-14	Candace		Perez	candace19@adventure-works.com	1 (11) 500 555-0124	34, boulevard Tremblay		Pantin	93	FR	M	F	10000	3	3	High School	Manual	0	0	0-1 Miles	Europe	50
AW00019307	2008-04-29	Micheal	W	Alonso	micheal3@adventure-works.com	1 (11) 500 555-0126	7776 Cordoba Way		Oxford	ENG	GB	M	M	20000	1	1	Partial College	Manual	1	0	2-5 Miles	Europe	50
AW00019308	2006-10-15	Casey	M	Rai	casey19@adventure-works.com	1 (11) 500 555-0118	6206 Heavenly Drive		London	ENG	GB	M	F	30000	1	0	Bachelors	Clerical	1	0	0-1 Miles	Europe	50
AW00019309	2006-12-05	Frank		Suarez	frank27@adventure-works.com	1 (11) 500 555-0194	6, route de Marseille		Colombes	92	FR	M	M	30000	1	1	Bachelors	Clerical	1	0	2-5 Miles	Europe	49
AW00019310	2006-12-02	Evelyn	W	Raman	evelyn13@adventure-works.com	1 (11) 500 555-0131	10, avenue du Président-Kennedy		Paris	75	FR	M	F	40000	0	0	Graduate Degree	Clerical	1	0	0-1 Miles	Europe	50
AW00019311	2007-05-03	Dana		Rubio	dana14@adventure-works.com	1 (11) 500 555-0138	Haberstr 397		Berlin	NW	DE	M	F	40000	0	0	Graduate Degree	Clerical	1	0	0-1 Miles	Europe	50
AW00019312	2006-11-06	Valerie	R	Zheng	valerie21@adventure-works.com	1 (11) 500 555-0138	5627 Tanager Road		London	ENG	GB	M	F	40000	0	0	Bachelors	Clerical	1	0	0-1 Miles	Europe	50
AW00019313	2006-12-29	Charles		Baker	charles36@adventure-works.com	1 (11) 500 555-0186	5757, avenue de l´ Union Centrale		Metz	57	FR	S	M	10000	3	3	High School	Manual	1	1	0-1 Miles	Europe	51
AW00019314	2007-05-03	Alvin		Beck	alvin41@adventure-works.com	1 (11) 500 555-0118	Klara Straße 8464		Werne	NW	DE	S	M	10000	3	3	Partial High School	Manual	1	1	0-1 Miles	Europe	51
AW00019315	2006-12-14	Devon	C	Sharma	devon7@adventure-works.com	1 (11) 500 555-0126	3450 Villageoaks Dr.		Pantin	93	FR	S	M	20000	1	1	Partial College	Manual	0	1	0-1 Miles	Europe	51
AW00019316	2007-06-22	Raymond	C	Srini	raymond10@adventure-works.com	1 (11) 500 555-0122	Bundesallee 112	Einkaufsabteilung	Bottrop	NW	DE	M	M	20000	1	1	Partial College	Manual	1	1	2-5 Miles	Europe	51
AW00019317	2007-10-18	Sara	C	Scott	sara40@adventure-works.com	1 (11) 500 555-0153	959, rue de la Centenaire		Tremblay-en-France	93	FR	S	F	20000	1	1	Partial College	Manual	0	1	2-5 Miles	Europe	51
AW00019318	2007-01-02	Jamie		Dominguez	jamie35@adventure-works.com	1 (11) 500 555-0122	4, rue Saint Denis		Les Ulis	91	FR	S	M	30000	1	1	Bachelors	Clerical	0	0	0-1 Miles	Europe	51
AW00019319	2007-01-30	Darryl	M	Guo	darryl17@adventure-works.com	1 (11) 500 555-0125	77, rue de Bas Marin		Orleans	45	FR	S	M	30000	1	1	Bachelors	Clerical	0	1	0-1 Miles	Europe	51
AW00019320	2007-01-10	Bethany	A	Deng	bethany5@adventure-works.com	1 (11) 500 555-0177	1, rue de la Centenaire		Les Ulis	91	FR	S	F	20000	1	1	High School	Manual	0	1	1-2 Miles	Europe	52
AW00019321	2007-06-01	Clifford	A	Weber	clifford4@adventure-works.com	1 (11) 500 555-0124	Klara Straße 8463		Bottrop	NW	DE	M	M	20000	1	1	High School	Manual	1	1	2-5 Miles	Europe	52
AW00019322	2006-11-12	Gerald	K	Romero	gerald17@adventure-works.com	1 (11) 500 555-0122	4396 Greystone Dr		London	ENG	GB	S	M	20000	1	1	High School	Manual	0	1	1-2 Miles	Europe	52
AW00019323	2007-02-08	Jeremy	G	Rogers	jeremy45@adventure-works.com	1 (11) 500 555-0115	11, quai de l´ Iton		Chatou	78	FR	M	M	40000	0	0	Bachelors	Clerical	1	0	0-1 Miles	Europe	51
AW00019324	2007-02-12	Tanya	W	Blanco	tanya12@adventure-works.com	1 (11) 500 555-0174	8, avenue de Norvege		Paris	75	FR	M	F	40000	0	0	Bachelors	Clerical	1	0	0-1 Miles	Europe	51
AW00019325	2005-08-19	Kelli		Chen	kelli2@adventure-works.com	1 (11) 500 555-0167	Rotthäuser Weg 66		München	HE	DE	M	F	40000	0	0	Bachelors	Clerical	1	0	0-1 Miles	Europe	51
AW00019326	2007-02-22	Marcus	J	Robinson	marcus19@adventure-works.com	1 (11) 500 555-0133	834, rue Mazagran		Drancy	93	FR	M	M	30000	1	1	Bachelors	Clerical	1	1	2-5 Miles	Europe	52
AW00019327	2007-08-13	Candace		Gonzalez	candace17@adventure-works.com	1 (11) 500 555-0169	34, rue de Maubeuge		Lille	59	FR	M	F	30000	1	1	Bachelors	Skilled Manual	1	2	0-1 Miles	Europe	52
AW00019328	2007-10-16	Shawn		Xu	shawn7@adventure-works.com	1 (11) 500 555-0143	1218 Woodside Court		Lancaster	ENG	GB	S	M	10000	4	3	Partial High School	Manual	1	2	0-1 Miles	Europe	53
AW00019329	2005-08-29	Nancy	K	Srini	nancy11@adventure-works.com	1 (11) 500 555-0122	Reiherweg 5944		Hamburg	HE	DE	S	F	20000	2	2	High School	Manual	1	0	0-1 Miles	Europe	53
AW00019330	2008-03-04	Johnny		Shen	johnny3@adventure-works.com	1 (11) 500 555-0133	Parkstr 123		München	HE	DE	S	M	20000	2	2	High School	Manual	1	1	0-1 Miles	Europe	53
AW00019331	2008-06-30	Jessie	F	Hu	jessie26@adventure-works.com	1 (11) 500 555-0193	Hochstr 8777		Berlin	HH	DE	S	M	20000	2	2	High School	Manual	1	1	0-1 Miles	Europe	53
AW00019332	2007-09-14	Kelvin		Alan	kelvin19@adventure-works.com	1 (11) 500 555-0180	Alte Landstr 9		Duesseldorf	HE	DE	M	M	30000	1	1	Bachelors	Skilled Manual	1	2	0-1 Miles	Europe	53
AW00019333	2008-05-30	Candace	J	Malhotra	candace4@adventure-works.com	1 (11) 500 555-0152	Auf Der Steige 987		Kassel	HE	DE	M	F	30000	1	1	Bachelors	Skilled Manual	1	2	0-1 Miles	Europe	53
AW00019334	2007-09-13	Katherine		Baker	katherine64@adventure-works.com	1 (11) 500 555-0112	1037 Hayes Court		Stoke-on-Trent	ENG	GB	S	F	10000	3	2	Partial High School	Manual	1	2	0-1 Miles	Europe	54
AW00019335	2007-02-09	Cedric	K	Ye	cedric10@adventure-works.com	1 (11) 500 555-0172	48, boulevard Tremblay		Lieusaint	77	FR	S	M	20000	3	3	High School	Manual	1	0	0-1 Miles	Europe	54
AW00019336	2007-02-28	Ricardo		Andersen	ricardo13@adventure-works.com	1 (11) 500 555-0112	231, avenue Foch		Paris	75	FR	S	M	20000	3	3	High School	Manual	1	0	0-1 Miles	Europe	54
AW00019337	2006-12-12	Bonnie		Luo	bonnie11@adventure-works.com	1 (11) 500 555-0151	6133 Kenston Dr.		Runcorn	ENG	GB	S	F	20000	3	3	High School	Manual	1	0	0-1 Miles	Europe	53
AW00019338	2007-02-26	Paula	L	Dominguez	paula15@adventure-works.com	1 (11) 500 555-0152	7, rue des Vendangeurs		Drancy	93	FR	M	F	40000	0	0	Bachelors	Professional	0	0	0-1 Miles	Europe	52
AW00019339	2005-09-28	Lance	L	Gomez	lance1@adventure-works.com	1 (11) 500 555-0143	Pappelallee 6		Braunschweig	NW	DE	M	M	40000	0	0	Bachelors	Professional	1	0	0-1 Miles	Europe	52
AW00019340	2005-10-29	Renee		Dominguez	renee12@adventure-works.com	1 (11) 500 555-0169	Haberstr 57		Münster	SL	DE	M	F	40000	0	0	Bachelors	Professional	1	0	0-1 Miles	Europe	52
AW00019341	2006-12-25	Clarence	C	Huang	clarence1@adventure-works.com	1 (11) 500 555-0196	7113 Ranch Valley Ct		Oxford	ENG	GB	M	M	40000	0	0	Bachelors	Professional	1	0	0-1 Miles	Europe	52
AW00019342	2007-11-07	Aimee		Zeng	aimee16@adventure-works.com	1 (11) 500 555-0187	7086 O St.		London	ENG	GB	S	F	30000	2	2	Partial College	Clerical	1	0	0-1 Miles	Europe	55
AW00019343	2007-02-04	Louis	E	Ye	louis3@adventure-works.com	1 (11) 500 555-0130	66808, avenue de Villiers		Chatou	78	FR	S	M	30000	2	2	Partial College	Clerical	1	0	0-1 Miles	Europe	55
AW00019344	2007-08-01	Mandy		Ma	mandy17@adventure-works.com	1 (11) 500 555-0146	Platz des Landtags 44		Stuttgart	SL	DE	S	F	30000	2	2	Partial College	Clerical	1	0	0-1 Miles	Europe	54
AW00019345	2007-10-02	Kaitlin	L	Prasad	kaitlin9@adventure-works.com	1 (11) 500 555-0117	Marienplatz 313		Braunschweig	NW	DE	M	F	30000	2	2	Partial College	Clerical	0	1	0-1 Miles	Europe	53
AW00019346	2007-08-06	Donna	D	She	donna1@adventure-works.com	1 (11) 500 555-0115	8307 Medina Dr.		Berks	ENG	GB	M	F	40000	1	0	Bachelors	Skilled Manual	1	0	0-1 Miles	Europe	53
AW00019347	2008-07-14	Alvin	A	Zhao	alvin10@adventure-works.com	1 (11) 500 555-0175	1312 Garland Dr.		London	ENG	GB	M	M	40000	1	0	Bachelors	Skilled Manual	1	0	0-1 Miles	Europe	53
AW00019348	2007-08-31	Ebony		Raman	ebony12@adventure-works.com	1 (11) 500 555-0157	2685 Keith Court		Liverpool	ENG	GB	M	F	40000	1	0	Bachelors	Skilled Manual	1	0	0-1 Miles	Europe	53
AW00019349	2008-03-11	Warren	M	Anand	warren13@adventure-works.com	1 (11) 500 555-0134	Kappellweg 613		Essen	HH	DE	S	M	30000	2	2	Partial College	Clerical	1	2	0-1 Miles	Europe	54
AW00019350	2007-10-22	Bethany		Ashe	bethany3@adventure-works.com	1 (11) 500 555-0117	3704 D Bel Air Dr.		Leeds	ENG	GB	M	F	40000	1	0	Bachelors	Skilled Manual	1	0	0-1 Miles	Europe	54
AW00019351	2007-10-24	Edgar		Vance	edgar4@adventure-works.com	1 (11) 500 555-0154	68, avenue de l´ Union Centrale		Colombes	92	FR	S	M	30000	2	2	Partial College	Clerical	1	2	0-1 Miles	Europe	55
AW00019352	2007-10-23	Arturo	V	Chen	arturo2@adventure-works.com	1 (11) 500 555-0112	11, rue de Maubeuge		Saint Germain en Laye	78	FR	S	M	30000	2	2	Partial College	Clerical	1	2	0-1 Miles	Europe	55
AW00019353	2005-10-19	Desiree		Gill	desiree10@adventure-works.com	1 (11) 500 555-0118	Pappelallee 620		Erlangen	BY	DE	S	F	30000	3	3	Partial College	Clerical	1	0	0-1 Miles	Europe	55
AW00019354	2008-06-02	Abby		Madan	abby6@adventure-works.com	1 (11) 500 555-0171	Alte Landstr 5		Stuttgart	SL	DE	S	F	20000	0	0	High School	Manual	0	1	1-2 Miles	Europe	41
AW00019355	2008-02-26	Danny		Munoz	danny8@adventure-works.com	1 (11) 500 555-0169	4592 Hill Drive		Woolston	ENG	GB	S	M	20000	0	0	High School	Manual	0	1	2-5 Miles	Europe	41
AW00019356	2008-06-29	Francis	F	Ortega	francis19@adventure-works.com	1 (11) 500 555-0150	Am Grossen Dern 45		Darmstadt	HE	DE	M	M	20000	4	4	High School	Manual	0	1	0-1 Miles	Europe	42
AW00019357	2005-11-10	Ryan	M	Flores	ryan15@adventure-works.com	1 (11) 500 555-0160	Kampstr 9859		Ingolstadt	BY	DE	S	M	30000	3	3	Partial College	Clerical	1	1	0-1 Miles	Europe	38
AW00019358	2008-03-13	Jonathan	J	Bryant	jonathan17@adventure-works.com	1 (11) 500 555-0115	51, rue Henri Gagnon		Saint Germain en Laye	78	FR	S	M	20000	0	0	High School	Manual	1	1	2-5 Miles	Europe	40
AW00019359	2006-12-29	Roberto		Townsend	roberto12@adventure-works.com	1 (11) 500 555-0199	8772 Rock Creek Way		Bury	ENG	GB	M	M	40000	1	0	Bachelors	Skilled Manual	1	0	0-1 Miles	Europe	55
AW00019360	2006-12-20	Joanna		Hernandez	joanna2@adventure-works.com	1 (11) 500 555-0175	5738 Bent Tree Lane		Cheltenham	ENG	GB	M	F	40000	1	0	Bachelors	Skilled Manual	1	0	0-1 Miles	Europe	55
AW00019361	2006-12-03	Stacey	S	Sun	stacey14@adventure-works.com	1 (11) 500 555-0117	1468 Dover Drive		Leeds	ENG	GB	M	F	40000	1	0	Bachelors	Skilled Manual	1	0	0-1 Miles	Europe	55
AW00019362	2006-12-10	Karl		Raje	karl15@adventure-works.com	1 (11) 500 555-0158	3655 Sodaro Dr.		London	ENG	GB	M	M	40000	1	0	Bachelors	Skilled Manual	1	0	0-1 Miles	Europe	55
AW00019363	2007-11-17	Regina		Raman	regina11@adventure-works.com	1 (11) 500 555-0141	402, boulevard Tremblay		Croix	59	FR	S	F	30000	1	0	Partial College	Clerical	1	1	2-5 Miles	Europe	56
AW00019364	2005-11-07	Alejandro	S	Nara	alejandro41@adventure-works.com	1 (11) 500 555-0110	Rotthäuser Weg 22		Frankfurt am Main	SL	DE	M	M	40000	1	0	Bachelors	Skilled Manual	1	0	0-1 Miles	Europe	56
AW00019365	2005-12-22	Wayne		Shan	wayne12@adventure-works.com	1 (11) 500 555-0126	Zur Lindung 6		Solingen	NW	DE	M	M	40000	1	0	Bachelors	Skilled Manual	1	1	0-1 Miles	Europe	56
AW00019366	2007-03-02	Christy	A	Beck	christy38@adventure-works.com	1 (11) 500 555-0116	82, route de Marseille		Roubaix	59	FR	M	F	40000	1	0	Bachelors	Skilled Manual	1	1	0-1 Miles	Europe	56
AW00019367	2008-06-24	Johnathan	A	Gonzalez	johnathan17@adventure-works.com	1 (11) 500 555-0121	11, quai de l´ Iton		Paris	75	FR	S	M	30000	3	3	Partial College	Clerical	1	2	0-1 Miles	Europe	40
AW00019368	2008-05-17	Lindsay	A	Anand	lindsay22@adventure-works.com	1 (11) 500 555-0184	Lützowplatz 900		Mühlheim	HH	DE	S	F	30000	4	4	Partial College	Clerical	1	1	0-1 Miles	Europe	40
AW00019369	2007-10-02	Clifford		Suri	clifford0@adventure-works.com	1 (11) 500 555-0172	7644 Browning Place		Newcastle upon Tyne	ENG	GB	S	M	30000	4	4	Partial College	Clerical	1	3	0-1 Miles	Europe	40
AW00019370	2008-02-24	Gilbert	M	Yang	gilbert4@adventure-works.com	1 (11) 500 555-0164	118, rue Marbeuf		Colombes	92	FR	S	M	20000	0	0	High School	Manual	0	1	2-5 Miles	Europe	41
AW00019371	2008-05-03	Roy		Mehta	roy14@adventure-works.com	1 (11) 500 555-0112	Winter der Böck 8559		Kiel	SL	DE	S	M	30000	0	0	Partial College	Clerical	0	1	2-5 Miles	Europe	41
AW00019372	2008-02-26	Cassidy		Long	cassidy10@adventure-works.com	1 (11) 500 555-0199	14, rue Philibert-Delorme		Drancy	93	FR	S	F	20000	0	0	High School	Manual	1	1	2-5 Miles	Europe	42
AW00019373	2008-01-06	Rebekah	A	Suri	rebekah0@adventure-works.com	1 (11) 500 555-0116	Moritzstr 2		Leipzig	NW	DE	S	F	20000	0	0	High School	Manual	0	1	2-5 Miles	Europe	42
AW00019374	2008-04-09	Paula	C	Ashe	paula7@adventure-works.com	1 (11) 500 555-0178	68, avenue de l´ Union Centrale		Les Ulis	91	FR	S	F	20000	0	0	High School	Manual	0	1	5-10 Miles	Europe	43
AW00019375	2007-10-18	Omar		Anand	omar43@adventure-works.com	1 (11) 500 555-0167	Postfach 77 06 06		Münster	SL	DE	S	M	20000	0	0	High School	Manual	0	1	1-2 Miles	Europe	42
AW00019376	2008-05-25	Paige	C	Wood	paige2@adventure-works.com	1 (11) 500 555-0150	18, rue de l´Esplanade		Paris	75	FR	S	F	20000	0	0	High School	Manual	0	1	5-10 Miles	Europe	42
AW00019377	2008-07-23	Dominic		Chandra	dominic3@adventure-works.com	1 (11) 500 555-0119	Krönerweg 92		Ingolstadt	BY	DE	S	M	30000	0	0	Partial College	Clerical	0	1	2-5 Miles	Europe	42
AW00019378	2008-06-25	Lucas	S	Davis	lucas18@adventure-works.com	1 (11) 500 555-0175	6600 Chestnut Ave		Oxford	ENG	GB	S	M	30000	0	0	Partial College	Clerical	0	1	2-5 Miles	Europe	42
AW00019379	2008-04-19	Crystal		Guo	crystal18@adventure-works.com	1 (11) 500 555-0171	988 Mt. Everest Court		W. York	ENG	GB	S	F	10000	0	0	Partial High School	Manual	1	2	0-1 Miles	Europe	43
AW00019380	2007-03-01	Marshall		Luo	marshall27@adventure-works.com	1 (11) 500 555-0125	Attaché de Presse		Orleans	45	FR	S	M	30000	0	0	Partial College	Clerical	0	1	2-5 Miles	Europe	43
AW00019381	2007-03-24	Brandi		Romero	brandi9@adventure-works.com	1 (11) 500 555-0131	21, cours Mirabeau		Pantin	93	FR	S	F	30000	0	0	Partial College	Clerical	0	1	2-5 Miles	Europe	43
AW00019382	2007-01-17	Jerry		Shan	jerry11@adventure-works.com	1 (11) 500 555-0163	9830 May Way		Newcastle upon Tyne	ENG	GB	M	M	40000	1	1	Bachelors	Skilled Manual	1	0	1-2 Miles	Europe	43
AW00019383	2007-09-07	Roger		Nath	roger46@adventure-works.com	1 (11) 500 555-0140	Hüttenstr 9005		Darmstadt	HE	DE	S	M	20000	0	0	Partial High School	Manual	0	2	1-2 Miles	Europe	45
AW00019384	2008-06-23	Gilbert	B	Rai	gilbert37@adventure-works.com	1 (11) 500 555-0174	Roßstr 7752	Kreditorenbuchhaltung	Neunkirchen	SL	DE	S	M	20000	0	0	Partial High School	Manual	0	2	1-2 Miles	Europe	45
AW00019385	2008-06-03	Alisha		Lin	alisha8@adventure-works.com	1 (11) 500 555-0118	Postfach 55 99 99		Hannover	NW	DE	S	F	20000	0	0	Partial High School	Manual	0	2	1-2 Miles	Europe	45
AW00019386	2007-03-11	Allen		Martinez	allen16@adventure-works.com	1 (11) 500 555-0110	810, rue des Rosiers		Orleans	45	FR	S	M	30000	0	0	Partial College	Clerical	0	1	2-5 Miles	Europe	44
AW00019387	2005-12-28	Ruth		Rana	ruth15@adventure-works.com	1 (11) 500 555-0118	Charlottenstr 123		Kiel	SL	DE	M	F	30000	0	0	Partial College	Clerical	0	1	0-1 Miles	Europe	44
AW00019388	2007-10-19	Alberto	R	Martin	alberto1@adventure-works.com	1 (11) 500 555-0187	Dunckerstr 4		Mühlheim	HH	DE	S	M	20000	0	0	Partial High School	Manual	0	2	0-1 Miles	Europe	38
AW00019389	2007-11-22	Terrence	M	Goel	terrence20@adventure-works.com	1 (11) 500 555-0188	6416 Honey Court		Lancaster	ENG	GB	S	M	30000	0	0	Partial College	Clerical	0	1	2-5 Miles	Europe	40
AW00019390	2008-02-03	Terrance		Perez	terrance19@adventure-works.com	1 (11) 500 555-0119	33, rue Georges-Clémenceau		Saint-Denis	93	FR	S	M	30000	0	0	Partial College	Clerical	0	1	1-2 Miles	Europe	40
AW00019391	2008-03-27	Sergio	A	Rana	sergio11@adventure-works.com	1 (11) 500 555-0171	Kampstr 5855		Darmstadt	HE	DE	S	M	30000	0	0	High School	Manual	0	1	2-5 Miles	Europe	40
AW00019392	2007-08-20	Sergio	E	Kapoor	sergio1@adventure-works.com	1 (11) 500 555-0118	Rt. 1546 Box A		Oxford	ENG	GB	S	M	30000	0	0	High School	Manual	0	1	2-5 Miles	Europe	40
AW00019393	2007-07-11	Miguel		Anderson	miguel9@adventure-works.com	578-555-0132	529 Leewood Place		Imperial Beach	CA	US	M	M	40000	4	2	High School	Skilled Manual	0	2	0-1 Miles	North America	56
AW00019394	2007-12-14	Henry		Nelson	henry23@adventure-works.com	306-555-0183	715 Pheasant Circle		Newton	BC	CA	M	M	60000	1	0	Partial College	Skilled Manual	1	1	2-5 Miles	North America	57
AW00019395	2007-08-28	Austin		Zhang	austin20@adventure-works.com	952-555-0132	1697 Sunny Ave		Glendale	CA	US	S	M	40000	4	2	High School	Skilled Manual	1	2	2-5 Miles	North America	58
AW00019396	2007-08-31	Tammy		Prasad	tammy10@adventure-works.com	709-555-0156	5736 Candle Dr.		Beaverton	OR	US	S	F	40000	4	2	High School	Skilled Manual	1	4	2-5 Miles	North America	58
AW00019397	2008-03-10	Terry	F	Shen	terry5@adventure-works.com	968-555-0196	9421 Thissen Court		Beverly Hills	CA	US	S	M	40000	0	0	Bachelors	Professional	1	1	2-5 Miles	North America	58
AW00019398	2008-05-12	Dylan	J	Gonzales	dylan16@adventure-works.com	493-555-0113	8531 Doncaster Dr		Redwood City	CA	US	S	M	40000	0	0	Bachelors	Professional	1	1	2-5 Miles	North America	58
AW00019399	2007-11-03	Anthony	J	Brown	anthony13@adventure-works.com	128-555-0181	6960 Lakewood Court		Oak Bay	BC	CA	S	M	40000	0	0	Bachelors	Professional	0	1	2-5 Miles	North America	58
AW00019400	2007-12-18	Gavin	A	Hayes	gavin21@adventure-works.com	699-555-0137	6123 Lancelot Dr.		Vancouver	BC	CA	S	M	50000	0	0	Partial College	Skilled Manual	1	1	2-5 Miles	North America	51
AW00019401	2007-08-26	Kyle	A	Hernandez	kyle48@adventure-works.com	611-555-0170	8947 Rio Grande Drive		Chula Vista	CA	US	S	M	60000	0	0	Graduate Degree	Professional	0	1	0-1 Miles	North America	51
AW00019402	2007-08-14	Jeremiah		Scott	jeremiah17@adventure-works.com	474-555-0169	2141 Delaware Ct.		Downey	CA	US	S	M	60000	0	0	Graduate Degree	Professional	1	1	2-5 Miles	North America	51
AW00019403	2007-08-03	Morgan	G	Cook	morgan51@adventure-works.com	173-555-0114	9030 Louisiana Dr.		Long Beach	CA	US	S	F	60000	0	0	Graduate Degree	Professional	0	1	2-5 Miles	North America	51
AW00019404	2008-06-27	Nicole	L	Moore	nicole8@adventure-works.com	864-555-0156	8108 Goen Road		Berkeley	CA	US	M	F	10000	4	0	High School	Skilled Manual	1	2	2-5 Miles	North America	90
AW00019405	2007-08-13	Abigail		Smith	abigail47@adventure-works.com	692-555-0110	5238 Jemco Court		Lake Oswego	OR	US	M	F	60000	1	0	Partial College	Skilled Manual	1	1	0-1 Miles	North America	58
AW00019406	2007-08-30	Brooke		Travers	brooke4@adventure-works.com	116-555-0118	4642 Peabody Road		Salem	OR	US	M	F	60000	1	0	Partial College	Skilled Manual	1	1	0-1 Miles	North America	58
